Saint Lucia,LCA,1950,48.2891
Saint Lucia,LCA,1951,49.8156
Saint Lucia,LCA,1952,52.431
Saint Lucia,LCA,1953,53.2207
Saint Lucia,LCA,1954,54.5339
Saint Lucia,LCA,1955,55.4111
Saint Lucia,LCA,1956,55.8883
Saint Lucia,LCA,1957,55.8754
Saint Lucia,LCA,1958,56.5623
Saint Lucia,LCA,1959,57.3223
Saint Lucia,LCA,1960,57.865
Saint Lucia,LCA,1961,59.095
Saint Lucia,LCA,1962,59.8765
Saint Lucia,LCA,1963,60.5379
Saint Lucia,LCA,1964,61.3393
Saint Lucia,LCA,1965,61.9243
Saint Lucia,LCA,1966,62.5331
Saint Lucia,LCA,1967,63.1609
Saint Lucia,LCA,1968,63.7494
Saint Lucia,LCA,1969,64.0262
Saint Lucia,LCA,1970,64.2904
Saint Lucia,LCA,1971,64.4916
Saint Lucia,LCA,1972,64.6449
Saint Lucia,LCA,1973,64.5725
Saint Lucia,LCA,1974,65.4193
Saint Lucia,LCA,1975,65.9095
Saint Lucia,LCA,1976,66.1983
Saint Lucia,LCA,1977,66.9572
Saint Lucia,LCA,1978,67.3799
Saint Lucia,LCA,1979,67.3641
Saint Lucia,LCA,1980,67.8006
Saint Lucia,LCA,1981,68.6876
Saint Lucia,LCA,1982,68.9773
Saint Lucia,LCA,1983,69.9872
Saint Lucia,LCA,1984,70.5222
Saint Lucia,LCA,1985,70.3078
Saint Lucia,LCA,1986,70.229
Saint Lucia,LCA,1987,69.6711
Saint Lucia,LCA,1988,69.7361
Saint Lucia,LCA,1989,70.028
Saint Lucia,LCA,1990,70.0082
Saint Lucia,LCA,1991,70.3089
Saint Lucia,LCA,1992,70.7339
Saint Lucia,LCA,1993,71.0499
Saint Lucia,LCA,1994,71.0758
Saint Lucia,LCA,1995,71.1725
Saint Lucia,LCA,1996,70.9627
Saint Lucia,LCA,1997,70.7782
Saint Lucia,LCA,1998,70.6798
Saint Lucia,LCA,1999,70.6917
Saint Lucia,LCA,2000,70.7791
Saint Lucia,LCA,2001,71.3671
Saint Lucia,LCA,2002,71.7065
Saint Lucia,LCA,2003,72.1883
Saint Lucia,LCA,2004,72.4527
Saint Lucia,LCA,2005,72.5437
Saint Lucia,LCA,2006,72.794
Saint Lucia,LCA,2007,72.8598
Saint Lucia,LCA,2008,72.9635
Saint Lucia,LCA,2009,72.9459
Saint Lucia,LCA,2010,72.7676
Saint Lucia,LCA,2011,72.9617
Saint Lucia,LCA,2012,72.86
Saint Lucia,LCA,2013,72.6872
Saint Lucia,LCA,2014,72.6764
Saint Lucia,LCA,2015,72.9319
Saint Lucia,LCA,2016,72.5515
Saint Lucia,LCA,2017,72.5218
Saint Lucia,LCA,2018,72.6546
Saint Lucia,LCA,2019,72.249
Saint Lucia,LCA,2020,72.3077
Saint Lucia,LCA,2021,69.1194
Saint Lucia,LCA,2022,72.6699
Saint Lucia,LCA,2023,72.6968
