Europe,,1770,34.3
Europe,,1800,33.3
Europe,,1820,35.6
Europe,,1850,36.3
Europe,,1870,36.2
Europe,,1900,42.7
Europe,,1913,46.8
Europe,,1950,61.9599
Europe,,1951,61.8892
Europe,,1952,63.2871
Europe,,1953,64.0541
Europe,,1954,64.8764
Europe,,1955,65.6481
Europe,,1956,66.8002
Europe,,1957,66.9821
Europe,,1958,68.0391
Europe,,1959,68.26
Europe,,1960,68.7123
Europe,,1961,69.171
Europe,,1962,69.1437
Europe,,1963,69.3934
Europe,,1964,70.0254
Europe,,1965,70.0373
Europe,,1966,70.2353
Europe,,1967,70.3162
Europe,,1968,70.1489
Europe,,1969,69.9561
Europe,,1970,70.286
Europe,,1971,70.4677
Europe,,1972,70.6855
Europe,,1973,70.7999
Europe,,1974,70.9586
Europe,,1975,70.872
Europe,,1976,70.958
Europe,,1977,71.1587
Europe,,1978,71.1905
Europe,,1979,71.2803
Europe,,1980,71.3419
Europe,,1981,71.5498
Europe,,1982,71.8728
Europe,,1983,71.8697
Europe,,1984,72.0095
Europe,,1985,72.2292
Europe,,1986,72.8307
Europe,,1987,73.08
Europe,,1988,73.154
Europe,,1989,73.2036
Europe,,1990,73.1225
Europe,,1991,73.0863
Europe,,1992,72.7633
Europe,,1993,72.1081
Europe,,1994,72.0386
Europe,,1995,72.1815
Europe,,1996,72.7397
Europe,,1997,73.2985
Europe,,1998,73.555
Europe,,1999,73.319
Europe,,2000,73.4418
Europe,,2001,73.6194
Europe,,2002,73.6257
Europe,,2003,73.6757
Europe,,2004,74.1495
Europe,,2005,74.2867
Europe,,2006,74.9033
Europe,,2007,75.3079
Europe,,2008,75.6092
Europe,,2009,76.0592
Europe,,2010,76.2025
Europe,,2011,76.8703
Europe,,2012,77.0615
Europe,,2013,77.4116
Europe,,2014,77.6754
Europe,,2015,77.7767
Europe,,2016,78.1705
Europe,,2017,78.4613
Europe,,2018,78.5281
Europe,,2019,78.7588
Europe,,2020,77.6514
Europe,,2021,77.0357
Europe,,2022,78.1827
Europe,,2023,79.0594
